"","GSM748796","GSM748797","GSM748798","GSM748799","GSM748800","GSM748801","GSM748802","GSM748803","GSM748804","GSM748805","GSM748806","GSM748807","GSM748808","GSM748809","GSM748810","GSM748811","GSM748812","GSM748813","GSM748814"
"CG8160",6.2770406938213,4.51371857671315,8.48179501910706,5.68390014585819,7.2056047871792,8.27327878283961,7.87861059965297,4.82984335562867,4.79682742582454,7.01158178320412,6.59731008143728,6.09750512138511,8.67599878402312,10.3094091739003,8.51277651244566,6.64807836978351,7.28229162698879,9.51645596373409,7.84390849219173
"CG11400",5.14656959374303,6.51530794791357,5.63453023486235,6.67458435411943,5.04253913949224,4.53501052724396,5.44808431364125,8.11588673870763,7.14147863743363,5.31231094671795,5.0651336697397,4.97857223578914,6.21685272047287,5.51740106773945,6.1593742324067,5.03050765970451,4.44586125522953,4.97202756464402,5.01566340484295
"mthl4",4.22465329923892,4.77749766086443,3.24515790103346,5.19129056493561,3.1879995362971,4.5101966946079,3.45924043695213,6.96703837091026,6.35335948016365,4.08099486841125,4.48256864707785,4.42414040628621,5.11849093916417,5.76708991875923,5.18177748720772,4.47683086149345,3.71556457467859,6.10957717987317,5.46539339570887
"Ir54a",3.91434565929067,6.30701290073601,3.35602192183914,5.50992757967432,3.58000156905138,3.48317199772233,4.73813757525159,9.14764542863881,8.83929835156627,3.02439081398592,3.22574228054846,2.90785066324203,3.40181450810137,3.15906927059848,2.96650863400844,4.14791743514208,3.75624972670371,4.3294827002921,4.27439268973215
"CG18190",9.43907546372358,10.3318384247273,7.31499465035825,10.1485894778923,8.22960161824743,7.88230474398241,8.83677737578386,10.1550814641481,10.1475661758311,8.56333441589968,8.65944353511922,8.82645071597345,8.23893873523971,6.94405005863506,8.35080004357329,7.48752295531011,7.49974532650412,6.93941967079953,6.3178606492669
"fest",2.80651399564125,4.44250341341752,2.1590963711325,4.53346056444261,3.02466334635195,2.90808516143347,2.61379177182226,7.19040852963258,5.58076890044262,3.90323533803747,3.61319637872873,3.12202360411682,4.46874575767615,3.95247855839951,3.613442040199,3.00035332328007,2.91371141569765,3.78623247319963,2.85412648090021
"CG13532",7.85596610609514,10.0833430949448,8.67776200400553,10.2427283543329,6.73912410471942,7.63813563416547,6.4690269342806,8.55701011273383,8.92444113343683,7.24072082127081,7.07380567005897,7.58585549365596,7.66992736101229,8.26576397939222,7.56636563960231,6.58784383910719,7.18077062582086,6.61621292741859,7.45576157868332
"CG11891",2.91753299083964,2.68597066340588,2.70836309994628,2.89050752466537,2.8027086671507,2.67149715531502,3.51688456898102,2.96013424734245,3.20063039102294,8.33503383427806,8.3620128918249,8.35212897098744,2.81947807049044,3.11599601982663,2.96140306769789,5.85278127974249,5.87470065527903,3.08133988786308,2.66270766534161
"PHDP",5.56874026499744,9.38672087515845,7.87891241087008,8.04602904940873,4.83841702377089,5.64621026885878,4.22644142657095,9.586680013228,9.83966372537528,5.93823346820182,5.98278463216528,6.18257864074844,6.13124622799756,6.56893204578864,6.03122651707567,4.93816811416491,4.69781880647547,5.19315224408883,5.41034581258765
"Gr61a",4.05233141756405,5.88447386120609,4.65395959327138,5.25759107756783,3.58520124954547,3.18500648980147,4.20711225247103,6.65509740281448,6.1750769062886,3.4424144693091,3.35465022082396,4.06182081746865,3.83716683980812,3.05486842724728,3.8301205642552,3.4101241121397,3.62837566227936,3.68830120269786,3.59194860748643
"Glut1",6.1221787640379,6.88052254524255,4.950458860431,6.48236106962283,5.26858780375368,6.54874336103229,5.67570756455214,7.27631543332067,5.95415883083883,7.42438864220317,7.35885442110328,7.32871156275023,4.8355019223005,4.46523678110816,4.37648409580789,6.22534612397953,6.15807173682651,4.09086662052794,3.88397207451382
"Trh",5.93558194971796,8.0890617610448,7.70992441881833,7.70197865519067,4.87366598121396,6.95803483439976,5.36648250781514,10.477009515732,10.4021346475421,6.18614784767491,6.3746526867238,6.50733180855214,6.12601919331087,7.06838688976827,5.78743268244149,5.33871082311441,5.62868893286475,5.61152490936757,5.31000391059508
"Cpr62Bb",6.57442204656439,4.16627717165986,11.0437751634939,8.14262461753227,6.41028046938603,10.5588967663672,8.09413055175434,4.83848080391887,4.1019631311268,7.8470059080773,8.09870933546406,7.73568942889315,7.80514301927385,10.5794501211534,7.59477432678201,6.17696138753612,7.73151980350883,10.0421264266654,9.10177748413252
"CG32301",3.31034899050111,5.65423061824343,3.46127123152181,4.79592085408935,3.78066338408394,3.9781045334161,3.66379139289409,7.79739248676854,6.61063092566598,8.22112638239305,8.29556889846647,8.53185998376765,3.03420186300966,3.2542090853891,3.42730376168875,6.72255736448334,6.26317943662013,3.34613069898097,3.88443102865823
"Eip63E",9.12796492668127,11.8745248709224,8.49509541053799,11.4952728595098,7.26807539119306,7.27161962797239,7.60595640053341,10.52529624915,10.925365524132,11.4325732539913,11.4017501058172,11.3492123415457,11.5958340427227,11.3155185090055,11.6448335918567,11.898196262434,12.0119572065308,11.7630529254951,12.0635628105726
"Acbp4",6.95049345934427,4.88064370938661,11.3345132121131,7.46702512934392,7.56974245310259,10.8478076737877,6.71256085805971,4.45943084903478,4.18852093560935,9.02962895022593,8.95563653797388,8.35539714859346,9.24653541257969,12.09219073926,8.84594118660869,7.68647398739247,9.79156298492802,10.9747159141309,8.69751270101109
"unc-13-4A",4.59634943136524,6.77399590002745,3.21972355099055,7.1289060314338,5.54327874985141,8.05556844410396,3.59206838686714,9.83499987448802,8.26782687161887,7.11321104241398,7.25734538455573,7.4352733954705,6.04769919064159,8.27475139893016,5.88237233721317,6.51004752040866,7.70478794233047,7.08808730660622,6.70282854992116
"mthl6",3.73013500059449,3.92801169553022,3.96152211095019,3.92530967134844,3.74253384590179,3.83902674853685,4.19124866116631,3.76404549500512,4.2900721806015,3.50472427013319,3.48655538979984,3.28966016506875,7.63726351475592,6.66623513567695,7.83192663137384,3.7938926390671,3.41805797722319,7.29253898519548,7.56101785024903
"Culd",9.01595565192703,7.10174031506274,9.22889714882811,7.86163886089303,9.08685631652252,8.89192273555738,8.90304827344976,7.85335660282168,7.71520040783773,7.67538055637756,7.82781041440349,7.63672565067445,10.2382487102375,10.3463295930959,10.1073321597316,8.98856049213705,8.51296316089721,11.0551396792389,11.4065837368557
"Jon66Cii",4.26560401310486,4.72179776873373,4.64034831498816,4.13071712606916,4.3753817934919,4.33855719689389,5.00309984380805,4.37782167276436,4.42413290578574,4.53057418645999,4.68826426898765,4.2550735384326,6.07778849437891,6.24412257529745,6.40874699250811,4.43318823513364,4.69865010216344,6.93433242831289,7.98800219265176
"mtrm",6.72635393096154,9.70836678520635,6.65351826739779,10.1986015728259,5.03625969994331,5.23332713212342,4.95554652927234,6.89815066635409,6.72776897537768,5.78007002282144,5.6023459814088,6.44699422330419,6.57298589583031,6.72402937738634,7.19435122911869,5.48947909917244,5.25330507843089,5.18382378902742,5.5546696706065
"CG4911",9.81969243938786,12.0101987407008,8.61254877772692,11.7355970898587,7.36645166630474,7.4548972016932,7.27795152536534,9.6980994984803,10.3577579105247,9.37827932450342,9.48478436161813,9.83321863772552,10.0135343589162,10.0302821119474,10.1611514721237,7.46349214213856,7.3297926620765,6.50333203762801,8.25398135378185
"CG8177",9.24856275504504,11.0541392001363,5.95460287140044,10.4844080488973,8.27171718737091,9.05894367512033,8.0126852926484,9.73325539635363,9.30058310992247,9.361447346219,9.42237221281275,9.53310123152115,10.3138301899539,11.1086081478058,10.1808283634481,9.45628519536706,9.18038338398132,10.1647627248626,10.9416015344144
"CG10660",7.72801751156366,6.45159351544708,9.84227773004879,7.30218572269063,9.3873218014394,9.06848436760884,8.93521105751922,8.06566647955402,7.39728713844414,7.89236336317849,7.95749522371246,7.97428761225688,8.71999541377655,8.99025148808823,8.34903500447091,9.60678696602469,9.13118846122314,9.61387282123512,8.87342280965161
"CG11263",5.55803219914407,9.64727353538659,4.46002858296918,9.4652551972651,2.61281688480289,3.70297585135293,3.25350027005992,6.17411192731702,6.39934886761261,4.95574438902824,4.92093598795279,4.61667625938932,5.58141984179239,4.77467379367819,5.50162949347715,2.78771740386632,2.62687362586568,3.23701716962342,2.59700369779484
"CG7768",6.62837597634893,6.74136464946955,3.89716786347652,5.68996936632436,4.64682927446153,5.60094801925528,4.88680191590709,4.36423239246299,4.67369184715816,7.98210257274493,7.60465394811929,8.1021590543504,6.16020330758779,5.47597484312023,5.97017217545966,7.46555484296313,7.9266795495836,4.23591652788557,4.82604057211269
"fwe",8.29183241593896,8.81296068271261,7.43198031010243,7.84435382034564,7.70198053406538,7.99885403414341,8.15903117223015,8.31158648414162,7.99227924162016,9.92734598487439,9.93557347746612,9.71140652966248,7.7014388373618,7.67551013643704,7.56689876535928,9.06965426023624,8.82446238989092,6.04145647970466,6.09858652458017
"CG13029",8.96380366837712,9.64220478142468,8.79336043825068,9.63279344444401,8.73595583704152,7.87403177548468,8.77509842789031,9.37271288278906,9.72598784496558,8.56155706171312,8.7090738810151,8.78891921749186,7.33555891807975,5.95609300441602,7.54904587972345,7.72884223037559,7.99561406490661,4.33555458644551,6.58608087791602
"CG14102",6.33437096739778,7.78052791192612,5.73224567651471,7.72143234612947,4.74256788229705,5.45571042630315,4.96620469881782,6.33197322230956,6.54775472368632,7.66238956088308,7.70845108653534,7.95929793549256,8.03139153156218,7.5386332732518,7.97255898993329,6.03595026238369,6.62103666469645,7.24889532109428,7.14985891602216
"Spn77Bb",3.24055912219481,2.93427843953876,3.2571625421362,3.13139028692501,4.31829720371256,3.50652572676486,2.94865692912925,3.55218526420543,3.58438809859364,2.99901916124829,2.39006439935168,2.74354548080031,5.95160847747718,5.12236527947357,4.69142594438023,3.27652660419868,3.44464333694904,4.34158011359091,5.81971986934205
"CG32425",9.47504355130614,11.2019060061275,9.73298693514328,10.7919222300127,8.36002327667425,8.66750984838447,7.73050530816146,10.4739833683266,10.2035550182668,9.10345710447023,9.22710978679835,9.30591963030121,9.89888242230018,9.97610117854041,9.78628250427015,8.46170847805568,7.94557673253229,8.61367854597856,8.98755141355968
"Cdk12",11.0187587914239,11.8496472030756,9.79623757688218,11.5861094789101,10.1210258281126,9.73994824683788,10.2370333808773,11.0651541624299,11.1851471323595,11.6181251979749,11.5671129061151,11.6025056248616,11.4955996951277,11.3345534183946,11.4891595570302,11.0587841419496,11.0653665042977,10.7500026109431,10.8517134515175
"CG14566",6.33551378492364,8.16205406575965,7.29196906675184,8.2875794475539,6.31715139971725,6.61934946726932,6.16359938735665,9.01447754295011,8.29043325127466,6.45739303195779,6.74381774994024,6.51827321309681,6.36990246798197,7.84772216014311,6.63511794352844,8.12870612447191,7.72144299260159,6.73870844298416,7.59148826672522
"CG11370",6.45131602521397,9.42600692348306,5.26368917757798,9.43983593481497,8.02408458238736,7.30684534938131,6.1605685722482,11.5777295400371,11.1808037818558,8.72532938249893,8.38530708472319,8.08144569140133,7.25079984113996,9.69695557327855,7.7054707181598,9.86531238177849,9.60095955529237,7.92236599101923,8.56380301252243
"BoYb",7.58683780192501,9.78946550267789,5.09445883604106,9.53601631644266,4.22463190588429,4.51229223512739,4.65563724323766,6.5758586865518,7.50407224323309,6.7529989594518,6.5343086389935,7.07490763708045,7.66687134936125,7.60664952081864,7.41270947174694,4.6150836774764,4.06604334116687,4.86142068714971,4.02259333088307
"5-HT2A",7.62292143461667,7.96397008285591,6.67501064133833,8.31880701773542,6.33815826938396,6.49166801131425,7.0379040832678,8.41765288298634,8.01253409985906,5.77233099314085,6.01030945292355,6.24884368636519,6.03511493362515,6.272640116006,5.82653262941711,5.85770665233077,5.67450264959949,5.56504862820449,5.93428631118197
"CG1124",10.3954176705124,9.18871195200403,12.1781301100115,10.0053563503277,10.8249935340957,11.2383736000399,10.754567321563,9.35729881567913,9.22549024944647,10.9468765021641,10.9951434729049,10.719353334474,11.4583025397686,12.1023099516444,11.4937802314951,10.6548967739135,11.1583391090767,11.7931477255214,12.4942927565553
"Snm1",7.63021260950213,8.93758634019206,5.67043133617779,8.17504837253953,6.94097884852201,6.42821738137078,7.51051090615631,10.258985431403,10.0419694005434,7.68792634988516,7.9862373637158,8.24033467871144,8.00731851890728,7.70085421631024,7.99861379746591,6.09987289232403,6.25906107032373,6.07151754810289,6.92173796415714
"CG11000",4.95529473878964,6.32545867248468,3.15612998410335,7.00298293819445,5.67426941889384,6.47655940311909,3.98063246376725,9.70759829544459,8.50903244614997,5.49306468223967,5.61230000138278,6.01420572430418,5.83842311848738,7.34956061374802,5.68246669035822,6.35780913223313,6.5431635483759,6.27117505004099,7.63263639862235
"CG11459",5.39569865242982,7.16100761028425,7.17416758124833,7.32440061660359,4.94125599632193,5.36324673262214,5.87867267019187,7.82721196313795,7.63935941917919,5.91059156999992,6.03254537182795,6.11724291981538,5.83630726344143,5.4551108634624,5.23914702808516,5.24638890167818,6.10307663081441,5.37618174949667,6.07198645098678
"thw",5.6699959009293,8.55354447462331,5.94731861589937,7.79345753487411,5.71366225504765,6.36099654501415,5.81667260468011,7.967768269358,8.57619617476022,7.05473519224838,7.14702955667375,7.08669494956764,6.63778674950397,7.05096668085726,6.66238190932953,6.38602052341735,6.02723958257768,6.19498279840282,5.92472713983807
"GstZ2",6.8776105623558,7.84191562516282,8.04872907430587,7.74257353684596,6.01032318420879,6.48085425880627,6.39518007308642,10.1436847203541,10.0972316969538,6.51596237746049,6.54700979965532,6.47667423930562,6.80852956455089,7.99285081121187,6.62868884303204,5.91642689731579,5.55441183275995,6.43009260016141,6.12807796533458
"CG8301",7.62528985551443,9.81776792789299,6.89998695018243,9.35743663100316,5.04575462283669,6.62275881195465,4.7780228365445,7.1426866187242,7.74378055486524,6.93075440404831,7.11843001630565,7.54943787786866,7.78771810920178,8.76959972937496,7.89326112361833,7.08787609504056,6.62249353462277,7.15076033533984,8.04335475574101
"FoxP",4.8853718602817,5.4963843754297,3.52228103947605,4.78660888091064,4.03231095642676,4.65866295864138,3.70675053139225,6.76883490158819,6.67135782442487,5.87685575199356,6.2778637749094,6.15000319296853,6.21851132269591,5.84272979049072,6.13698321075207,5.37878758783559,5.4583592876896,4.76570512559168,5.21883204942238
"alphaTub85E",10.8350202138422,9.38430306073731,12.3457081698629,10.2325420953802,10.7407927569336,11.6030243335042,10.9845336899128,9.88487906598209,9.77024899602359,10.8966219627886,10.9065666025915,10.7252194982346,11.1689728208254,11.611282919541,11.1049499548548,9.84302610097505,9.75733678837528,10.695437761332,9.79033847004757
"Teh1",4.74249564958769,6.738751782453,4.14492906689406,6.45322463309336,4.63946557822377,7.1362456009149,6.04153193161331,8.95443178443582,7.2689090421997,5.87982415752193,5.67064376778939,5.3955290712064,6.00837426967686,7.45202379521975,5.56712065953991,5.96791652454654,6.11191955428254,5.93359021715792,6.95199332716833
"TkR86C",4.77102915668759,7.6963295742113,6.76127606678055,8.78908370564918,4.81587468402115,6.0834033761349,4.52872567990911,10.0669748343665,9.24204214445163,4.58040098519398,4.76496015371252,4.55679434300825,5.04777789460015,6.54998136833387,4.48132577866583,4.71933140471973,4.17968944549682,4.33265687858448,5.42711238860559
"CG7381",6.78770188362322,8.39086543803402,7.35602954948367,8.12013058802854,5.5336509018219,7.01448489211513,5.73409410640896,9.79974966675979,9.0074566489122,6.58935665469354,6.91268555287738,7.15729297416612,7.5306465727472,8.45419763893817,7.31247723511571,5.87760886317257,5.42263675028833,6.99676639697875,5.98246523975627
"CCHa2",5.38404111457679,9.54757667581818,8.4984738624427,8.98582211319706,6.89646580054911,7.6263269777221,6.50135056970547,9.11086045651722,8.11605835919399,6.11522540025858,6.42729458141883,6.16125123977661,6.64547513729827,8.18067743149164,6.75574448386248,5.94592094300706,6.34020234766451,6.00479899999061,6.20720502183687
"CG9616",3.92630359530084,3.14799464279646,6.74709643516193,3.8473231246077,5.30963498779143,4.73603783602885,5.72583294738769,3.91476955505363,3.55361720463527,4.53956707933552,4.68580154629555,4.79425184496493,5.41500611362623,6.06534251571371,5.44952410238789,5.17814819409948,6.11511073207942,6.1076229100106,5.52575833004108
"spn-E",8.12894772411619,10.4743025574015,4.67920417981662,10.0433322399181,5.69363257715087,5.6639407223617,5.9557284662354,7.77841907883092,8.52242031730476,6.26978136728517,6.53843869765748,7.06792701367913,7.44680327568636,7.03474152118421,7.33165297025858,5.1165542655217,3.97999485614516,6.47836141869711,5.7029809257977
"Gyc89Da",6.42776855049509,9.13130762060442,8.35892249858117,8.58499106001118,6.36614382859557,6.964107241086,6.0057048635636,10.2423064124491,9.61493900615247,6.30330308990191,6.18060832550786,6.15496790142707,6.72867832051011,6.52107582430419,6.44556328200592,5.63037587961866,5.52851741328848,6.02220348904445,5.67210624834168
"Gyc89Db",6.06317884630773,8.09256482064133,7.35640631745918,8.3241159928463,5.89863737009247,6.6805530738266,4.69205976343766,8.81662559016487,8.52752211351102,6.81917848427043,6.83745869136409,7.05244279828068,7.09262204563634,7.36210321497633,6.87279764814243,5.73778591508955,5.29519580273413,5.34421854147058,6.20962454276636
"Scp2",8.37653235130964,8.24583948055536,10.4848828198833,8.37980917569306,8.18744709310606,9.68731705211846,8.98389426281014,8.77523202894779,9.18761395474767,8.28490519557208,8.2051674334865,8.26636079292316,9.41557721337056,10.3306420381195,9.26923249402021,7.51035688418095,6.41949217030794,9.60759632117638,10.2034200720984
"CG17562",8.23989332835366,4.44579828382485,9.4949041699226,7.33871289311366,5.00690039885293,7.92691094457792,8.20308994361054,4.22987248475473,3.05148779342758,8.22216500866965,8.23319214067077,8.11701485948802,8.75917849191593,8.08850279714702,8.45963581769085,6.32433079200408,5.70556020136267,6.85070587409356,5.25310297049245
"beat-IIa",9.22043543247251,5.67827618600829,9.77100297100197,7.89199195561338,8.67475990043746,9.28575967260726,8.42255798754196,5.63161997849167,5.24883878559389,9.52332257899405,9.54550081599106,9.42757968348634,9.5713451186225,9.66233347972185,9.53625205769421,8.10644970107604,8.04693207391977,7.9905881456876,7.96114708204982
"Sur-8",10.1786080876362,7.90344215998157,8.7263123365807,8.72792308614525,12.0257864132838,11.4965112474887,11.6906406194376,8.21340504848103,8.86709090223947,10.2557656031644,10.2569084201332,10.3465801768038,10.5322331299562,10.394139362094,10.5532334885745,12.1138277459389,12.208458285884,11.6892428271209,11.9980886291017
"CG14332",4.57181987922941,4.77311385743553,4.71654984372784,4.25800454709418,4.85848096960843,4.76155960615404,4.52106968934329,4.84251435670097,5.2347035877049,4.19714331543223,4.5161323004717,4.43962545552614,8.06183214278837,7.30044143572314,8.41843580732902,4.63131933029231,4.8623661496533,8.39676816150572,8.35043347665856
"cysu",10.3285088809322,8.32338048450152,10.0970454187009,9.4144042851855,10.795274072648,11.1619601760475,9.06964445428607,7.59071349993821,8.03736610916351,10.5499415360378,10.4987632434984,10.3732068218035,10.4779829151144,10.4913513396304,10.4475225804847,11.1148692656856,11.0050838655448,10.5205577195333,10.9541140865183
"CG14314",7.5939733291486,9.43811736884118,7.67213660901196,9.17603817687933,6.36666880417136,7.15648146686104,6.08407746102375,9.49004849063453,9.51211333218074,7.57428583298251,7.57953983983134,7.55069316564418,7.98974541847885,7.46181331300849,7.70676239458394,6.4992211099581,6.14866559808178,7.33057838724434,6.69101986122428
"CG14302",7.26897732804901,6.807836857425,9.30981654222902,6.60864361036685,6.96608888303668,9.84938379163458,7.10009630487492,6.46915885379468,7.08885298777534,8.29668048802485,8.46472063707024,7.53543752504827,9.85177966980732,11.7561784601024,9.6358614099561,6.93333575375146,8.66901265030556,10.9238730477196,9.88407925840844
"GluClalpha",5.96978110336488,8.68164777226015,5.87495646478309,7.86762471625541,4.63831884786169,6.94860331463186,6.09363103666579,9.11692442266557,8.77509774687459,6.84400005723121,6.75092168550151,6.94961403024914,6.9730219296259,7.38828405195202,6.93603255350205,6.15363813683715,5.74713910600404,6.08785416479681,6.43781725121545
"CG5697",6.84445964865447,8.02267597562058,7.54380844074033,8.66813751762082,4.68636615314006,7.32376546843255,5.46760257648784,10.5669504874062,10.2708156375649,6.45924865470487,6.6936127743735,6.65712759628561,6.82637358716075,9.0290087555678,6.86460134143462,7.1456564157844,5.23882017385094,7.88490692191156,6.30708756101231
"CG42335",6.74514037643882,4.01556832783864,7.69911580106625,5.39286837168638,5.97052403583894,7.16992575770709,6.58761933221743,3.31993209727738,3.85331152876468,6.60242179990045,6.676749973444,6.2867113630589,6.99001805590554,7.64523919371411,6.83658100725383,4.81928768426795,4.78741230457608,5.6636253791198,5.73872276144856
"fit",6.24099085451792,7.5493138968652,6.42388480144095,7.23034642068082,4.64477059570503,4.8936190517734,4.48549681826112,7.2009182855084,7.77907422592601,5.75199376234197,5.97935650199153,6.16125888298329,5.82343383584108,4.31343359700815,5.68375325922588,4.6350753480593,4.61822146191416,4.31005952016957,5.38992748761583
"CG5388",5.35288342002068,3.42808245330933,5.41579692904869,4.11449982332403,6.18175346925688,6.29162381473213,6.07277560423083,3.33152442361028,4.11154094190593,3.13250091203162,3.4158893235716,3.31334587339665,3.14797481344977,2.83891996308595,3.01205805522479,3.3790662672751,3.33346255281074,3.29006337883615,3.26033307091671
"Pebp1",6.57864424371754,5.32464051974845,10.501460844031,6.78125514059942,8.33435536159168,9.83654514521536,7.56897306536012,5.824510129844,5.63266357172223,8.08933818879396,8.17007051304161,7.19160779683148,8.9852419515525,11.4146629188316,8.85924840163866,7.51862637559003,8.95712930288541,10.5813385769543,8.40593826662723
"Octbeta1R",5.13048541964496,8.11980977184779,5.5729054138741,8.64464213413402,6.91124878579611,7.32051280536653,6.15958456944912,10.8532207201987,9.39893240075197,4.86408434703891,5.06844996299605,4.62192564546944,4.88688577433675,6.31157854886008,4.43124338617009,5.66552950917276,5.9077646982994,5.79654204724154,5.70320758030681
"bond",8.40766240584109,6.06145200285217,9.44201944987816,7.37632495301014,8.88644842385889,8.88353416516192,7.08778294927466,6.85289874751144,5.74991922324363,8.80038855650731,8.87783036884073,8.68495525815179,9.06840012006344,10.1606992509191,8.91529071456472,9.66344454773595,9.44597454417142,8.44016427518007,8.57090913620565
"CG6660",5.43568588137005,3.08903027011574,7.40531614265953,4.44682982804931,6.02657410496658,6.0628287374841,6.21393634018093,3.32653827452516,4.13589649710786,6.33988641705556,6.28190597432686,6.24673853905488,6.37739168437252,6.20437592549857,6.14250785586526,7.27285748940108,7.14215642816225,6.24842066157474,5.83075194480726
"CG17109",9.76995576644915,6.36054011239665,11.5435523780178,8.62860722860404,11.3102824657111,11.3188538412949,12.8823628577065,8.02212164471415,11.1290103584093,9.08579725127847,9.17546472672004,8.98151431319216,9.74215251749075,11.4577637860695,9.60803212691541,9.52074505686147,8.96304736564517,9.96563186717821,7.71748087981149
"orb",6.69126723830091,8.50920291326641,5.89281391451531,8.42384620448952,4.703785075444,5.44921038306411,5.06106644364679,8.47008081460544,8.53913500948319,6.85939805052316,6.96011644370527,7.13230516170844,6.51650435128885,6.13481425398715,6.93626563410742,5.58188916350009,6.20764172502455,4.37662402958199,4.99523974295446
"CG13634",5.83972669485301,5.57493430287894,8.61211423751912,5.6493147921517,7.92567051433665,7.3315031436677,7.12302552587077,5.43587681957167,5.32699854996735,6.41690851416941,6.43355840595368,6.61025222200935,6.84978309413649,6.6961006316197,6.63876603883677,7.88102335809293,7.8513501023639,7.67992996085205,7.50528773420508
"CG13653",6.26561163771221,6.44884882363641,3.42593099460458,5.76091042679114,3.20764639999668,3.18978915712432,3.36902919540601,5.517514832063,5.32230474921121,3.57177763276923,3.62769906927386,3.99019693275624,3.22779699183131,2.79233600959329,3.27874454246387,3.31457682914237,2.99795254336831,3.30250516845444,3.51678686090321
"CG11852",4.74805629766699,3.88179108646809,5.22073943614964,4.56719230859104,3.74678363357458,3.62859737142092,3.78253571516014,3.38118355226987,3.50014616910773,5.54860912575465,5.71712552154434,4.78598508366056,7.85709692710629,10.0580684380312,7.48363101638738,5.01716695100794,5.62831296813031,5.61558161790235,8.95485295415768
"CG11893",4.14401710941761,8.80952491361759,4.06630244727367,8.50356338784484,4.5004579151116,4.23168081899603,4.60390320576524,9.19196537287766,8.22720218705199,6.94668735572482,6.88467520205673,6.74423661635287,6.75391012630735,7.31096873362159,6.76554976466061,5.87672439166291,6.44106794445523,5.19634648364708,5.44428886311801
"CG31098",9.21928947667732,7.96467240879596,10.8828667420663,8.70160112467249,10.7234843805894,10.1925590856613,10.3160085808663,8.75170544117141,8.16580810384073,9.59620484731671,9.58858886587627,9.45302844047486,10.0145467577479,10.7884588742511,9.89729395508494,10.3617857203771,10.340673058537,10.2210295563717,10.1234237693992
"CG31097",6.24797412447066,3.45654040689128,5.04813183418211,4.65797642950154,7.18319940367866,5.95865871787968,7.49963788782256,4.04988420872519,4.2984306760245,3.40280493587306,3.08322984286817,3.2029361038989,4.03390204853678,4.212068374548,3.63193307496576,3.95597045553344,3.35469482352699,4.08558272338875,3.26950203954177
"CHKov2",7.0785999331241,8.4001907686861,5.49879254185331,7.44636559709774,7.58768087943558,7.12190157989837,6.18262610910742,9.64652628455731,8.55755680503527,8.86251053794626,8.91984998475881,8.81353413702294,8.72894844821203,8.27848473936868,8.60998573209273,9.19324758531183,8.80769895253086,8.46594919740431,8.66226014189449
"CG5039",11.0430200764483,10.1031142533006,11.2986847137009,10.15301971973,11.4578169564494,10.920237279111,11.0292672173797,9.95832599787601,9.97285972091664,8.29057380220856,8.52626385532918,8.42022673136167,10.4130629036451,9.42251563344784,10.2899224914956,8.60948202209107,8.51593987602252,10.4252114960813,10.1122869503064
"E(spl)m4-BFM",12.1058988943922,12.6174040589513,9.25911493759227,12.5735010161076,10.7323066974358,10.5159336657628,12.0495622518651,12.9402775888404,12.9091976420749,10.8130724358426,10.8336780352432,11.2535451138287,10.3481457841485,8.10830805865742,10.4444300323255,10.1343158204817,9.82868098746775,9.42692943007718,9.28065442013471
"CG7567",7.50292701729944,5.01548504679357,10.2902098643851,7.00098226342604,8.91235399812242,10.2063207441821,8.64987008629446,5.83293891978085,5.95001088122551,7.60106991985142,7.64138448771592,7.36489161216063,8.63076658609132,10.2741099196093,8.07555917061044,10.1527964114029,4.74064370689485,10.7097599526698,5.72631101260726
"CG15522",5.35574841733934,7.98359681618089,6.96758165952271,6.93328344196455,5.7485306335813,5.59573676568539,5.67896637971398,9.39182485744062,8.61499316006946,5.27358787892144,5.46560471261072,5.33046219585884,5.57966429716054,5.93957514480512,5.33157670348638,5.48891406124437,5.29908523202174,5.82324043739542,5.37032097957272
"Map205",8.04435909157452,11.132201876292,5.59191059463153,10.9058254786524,6.94775687511211,7.65615219579216,7.51492826977677,10.4664381499746,10.3803313324186,10.5148659104033,10.4697322426748,10.5273647783644,10.3601304139043,10.324969303938,10.6107788418639,9.25699751689308,9.73788838302716,8.45723175396917,9.31216116926494
"CG34106",4.4363349612492,5.90920970738186,5.29541160403497,5.87818869448756,4.6025272175187,6.09340383892311,4.80731756602584,8.54858130607215,6.84376490295791,4.59152123427034,5.06898600514883,4.62995346451155,4.78488044048524,5.93628740356711,4.70796831269952,5.02672257259865,4.25238275788131,4.7972931227342,5.13870380348114
"sif",8.63060018299984,9.842988431848,4.98668038716888,9.54495989333557,8.27857557312665,9.97085352130187,8.46374404623156,11.5044386731105,11.0449722679093,9.5687309913469,9.49480068356209,9.47366398522857,9.77108840594816,10.7286559618548,9.38567457114008,9.21462108105755,9.58906858606706,9.7229474320847,9.75751140812853
"sub",4.67744333287319,6.64477555772883,4.29217823430036,6.24429696308166,4.32124309246081,3.83072827082068,5.16938303931194,9.85376213041181,9.29896790225276,3.84122126763349,3.75836568803088,3.57262441300819,3.75413119198803,3.43717336504966,3.73002244669712,4.650763843186,4.41395718688577,4.32334945182506,4.93720830980758
