"","GSM748796","GSM748797","GSM748798","GSM748799","GSM748800","GSM748801","GSM748802","GSM748803","GSM748804","GSM748805","GSM748806","GSM748807","GSM748808","GSM748809","GSM748810","GSM748811","GSM748812","GSM748813","GSM748814"
"1629207_at",6.73374834409135,8.4136137076708,8.61995506051265,8.60058865449501,6.59216350418077,6.96817060557755,6.95126474066901,7.66333284158979,8.06066919010624,7.21430749209399,7.04948316709535,6.62006382078209,7.05277408638128,8.31044158057407,7.2823654898895,6.56887697898238,6.94861928405833,7.53387071625335,6.10465464940401
"1628331_at",5.61571980783387,5.71572914058162,4.71080328047165,5.70141889042742,4.3527276394894,6.01978741992025,5.00439320526085,5.21901419599657,3.7936032508297,6.78421137285451,6.82494825189591,6.80842367173824,6.90864284104171,6.98858497893671,6.5895546214516,4.94685319879114,5.09534122499065,4.72205810119375,5.26727840486548
"1628321_at",10.5256193771367,11.0830973151353,10.2266946060044,11.0241526067663,9.18630210898276,8.99325516202663,9.72863360640197,9.33767088230494,9.83582003044472,9.96850236383887,9.89790606591215,10.1064644443869,10.0324597020934,9.82218615492504,10.1093972833204,8.78464904814602,8.87866637732294,8.25770220242147,8.88530827297545
"1629702_a_at",11.5220987933229,10.9377636299923,8.37934412314923,10.952094120472,9.72255097404611,10.5747705365983,10.4599068315483,9.91622639272878,10.4774165842615,11.4380642843768,11.5366487773239,11.475248744987,11.3388418498073,10.773792562514,11.3638241157933,9.61635899789067,9.13679229106512,9.3775185375605,9.15212750208572
"1636149_at",10.2866151487332,10.1279110488855,10.2367412180042,10.4106369438263,6.66747138020563,7.66886698810547,7.02950810919979,8.60864297937602,8.15977282114872,9.80059961881939,9.71017635226417,9.57085841619964,10.273184909057,10.623087281912,10.2567922613017,8.32196095866981,8.22913094791921,10.3393670820053,11.0522806474048
"1630617_at",6.98386772668871,7.6720670972277,4.25040418124874,7.49550209225162,6.51949298564329,7.79450223550048,6.27499765945389,9.13822331982147,7.98127912935599,6.96420687700125,7.08820394951071,7.09289915859354,7.40189687191635,7.61809652154972,7.08245805660674,6.14080561998249,6.39068992445121,6.51253561250786,6.66767616931499
"1636474_at",6.44668745868934,5.58323085753208,10.0553395723198,7.64619864859979,6.80780809314113,9.08875909225407,7.42257683090778,5.70567564917095,5.1320043038899,8.06477036524298,8.00067841397265,7.86056933859633,8.42095201149014,10.467844596375,7.97821058148471,7.3507392517382,8.27169307522098,8.71145728669412,5.7533035319101
"1630140_at",5.10918240225438,6.85470529782922,4.47733881617137,6.83509860339624,5.0908004530002,4.39428555595444,4.2016193359153,5.75873050138465,6.59251751198022,4.66911446799095,4.79141365072791,5.25829140773998,5.21933461341029,5.12620945631667,5.24604123484983,4.59891571996776,4.45383666758211,6.3544404547407,4.41284569820422
"1626023_at",6.55607445597592,7.46178613093165,6.51750166318063,6.99234928564986,5.35128973421267,6.24168900491027,5.93268602136056,7.3965036930027,7.82244260294376,7.21013109977979,7.49464234646361,7.49498699910158,7.5834173938653,6.34776763826821,7.36746369347657,5.73444378963418,6.10058813254538,7.93340996881066,5.77729512806371
"1625749_at",9.8010820272027,9.95498122886579,8.38131350765367,9.96612976203728,8.03944986970957,7.66981349299404,8.44433596215734,9.43581828159365,9.73847179493008,8.19381326106232,8.3935333759926,8.6671195567629,8.12205608958986,6.88529189239377,8.11719294019458,8.39259852629008,8.05949778227493,7.8013132146972,7.97664283397106
"1625724_at",7.19373698837705,6.44610155809418,7.3893594117343,7.52558116538846,8.36434595664263,9.17148739811372,8.88282969576767,8.75959836857782,8.30044306257215,7.6499462975595,7.61902605913873,7.77433420608655,8.05944460307384,9.7369335260032,7.66899027592702,8.29034216959244,8.82947224136453,9.29010431884858,9.86054920509957
"1623519_at",8.95717643387736,9.08998133890898,8.50902346795471,9.31808105052873,7.67990506187763,7.17336845053226,8.29226277074375,7.57225914768301,8.41380714398082,8.21417235883133,8.14675108838786,8.49503267990341,8.18708349784301,6.86079629469626,8.10183491864178,7.57435159019419,7.37506507747536,6.99565778334418,7.24969384747205
"1638508_at",5.42797000211128,4.18912322503993,5.91603131528376,5.42335929536853,5.02821422005618,6.24676408705393,4.67901145644488,4.71187018772188,4.18264914099362,6.68205758588814,6.86636234784397,7.09486256095995,6.67736497597812,6.34398271387921,6.51754807037525,7.47851272119746,6.29949212135018,7.40937453351727,6.2090623084263
"1623900_a_at",7.01583543060599,7.7771407150131,7.04046882820318,8.00817101081894,5.60366549655464,5.27647623528688,5.75252894545059,4.54219068262553,6.10894636759589,4.95274271291703,5.143556353681,5.53697898492813,5.67652183623464,6.41553336023733,5.73044014681989,4.43824035571384,4.17862119687148,4.8502659696104,5.16767343477416
"1623757_at",4.29989012887506,4.26374934919744,4.55318344752825,4.7642529515271,4.60748902803581,3.81459357985585,5.54718255280738,4.55102437123536,4.54001764922756,4.3027315416202,4.18322144007607,4.01610460503935,5.32139517856656,6.92363545053186,4.7348308109631,5.30455602001561,6.17510807788874,8.57605453389774,8.33591588150745
"1635812_at",5.92579605252596,7.64695969482944,4.17960681511582,6.84586430656984,4.87333888754893,5.1100281762061,5.63047008749739,6.33336813603078,6.95094785920365,7.09181540820224,7.16229139357645,6.95187540487474,7.35342635541661,5.64518917310666,7.25505332379803,5.58246933875466,5.3605798608466,5.50007215407156,5.91192846629532
"1634161_at",9.83349176254837,10.9466656149323,8.86507355725391,10.7069936293303,8.17386219788008,7.80946145334102,8.94204456453981,8.54014799407602,9.30151397871485,9.76246210689341,9.89308754593649,9.82768699814283,9.92632134502043,9.67662646041634,9.85508183620014,7.7689791325527,8.07574953860988,7.73419525424674,8.30057280815064
"1635731_at",8.93229508377453,8.17161317068035,9.90300950501443,8.2648818532698,7.12652737160595,7.02575767478136,7.5675321100791,7.62277346942767,7.58800590517956,9.02193776304413,9.03713928989034,9.02753702533154,9.51575013621199,8.54321721910726,9.44018136866069,7.63924179147898,6.00798898074205,6.70926010202992,6.36705816848502
"1623103_at",9.39324647218659,8.69954678223374,10.2426911645636,8.82340850992998,12.9043781064518,12.7916174498642,12.6939339474695,12.5392777003073,12.4969081590738,9.02594147663129,9.04239681962005,8.88567469229737,8.95640422858736,9.09841257247372,8.85786414903887,13.0818230063344,12.9907359606827,12.818879619924,12.8109853782617
"1633879_a_at",8.64272163859595,8.14685164131553,6.44116142255991,8.17878765937591,5.79686757739723,5.57605312889461,7.30571697962301,5.18384070195611,6.75167788963846,6.84303902190413,6.95467082878525,7.11410983889381,6.86880862394689,5.53135358183794,6.62033341722044,4.92691361402845,4.74093577926172,5.02612539877994,4.59155416141985
"1626524_at",4.64173382547183,3.76313451832024,6.25429543391593,4.14769947170606,4.143439948793,4.532249607597,4.59616653731294,3.92827174086516,4.30201186370664,4.75352592094498,4.99821728957347,4.62207374404783,5.97634084099477,6.84105159482479,5.95846542853326,4.15058189305584,6.0635857885044,4.44467146129262,4.0203359161384
"1641234_at",3.87737978485162,3.87270258497364,8.22827671007509,4.91179117797698,4.54911072955029,5.83174842907077,5.22553847440499,4.1820719309444,3.44311932887527,5.33645925969389,5.28989805514823,5.58994095500389,6.40459670035664,7.8448247868857,6.02933706384349,4.61674335104946,6.30867431876816,5.50433497080188,4.18077165551282
"1628689_at",9.48551898382106,7.76358983591032,7.33172447500389,8.61689298242349,9.25906431769367,9.41482718770438,8.20318565934471,8.3816105651884,8.14515967028473,9.56240693644052,9.60106121814892,9.31470781681615,9.59279183505417,8.51282099673733,9.51414990249679,9.63144310865291,9.39531172232021,9.12498094648419,9.47860129184453
"1624287_at",5.71583355429804,6.04063705115934,4.94192720424158,5.55512254087735,6.17948667916806,5.41735044563202,5.80943773233919,5.64149086201916,5.78925934667089,7.12155749716734,6.9514577220227,7.41676728676525,5.48060354445789,4.51569271737217,5.40063458668244,7.35797323727198,6.87722624502531,5.51030252915584,5.51458390571294
"1626831_at",9.49902826523899,8.17706065425592,13.0402101578647,10.922269351496,9.94603201812041,11.934483234452,9.14626105453024,9.98698416909677,9.17185032827789,10.8905472993203,10.9441782787199,10.6115933004328,10.9312451564145,13.2330105738666,10.5961432048778,10.5002774756563,10.7012815015241,11.9217667300073,10.91258157458
"1625076_at",6.51551807958074,8.54918320517051,5.89151811108955,8.54144321547717,5.24882541335122,5.58730943607777,5.98744296327957,7.16015419523869,7.4224688757935,6.73373679358239,6.75990545654818,7.11543675030709,7.24862216331539,7.17401125431385,7.21708115575166,5.98558160716561,6.03422872277733,5.39519929482407,6.67884173836995
"1625012_s_at",9.59151354121454,9.2216509802707,8.77493487500433,9.11922550904121,11.2519187657771,11.1822250297886,9.99120958868294,10.3009540961194,9.80499075700131,9.41022692632881,9.56002751647336,9.40822467912067,9.73132506386899,10.5123581449975,9.81774050975586,11.0858359287698,11.1701161153648,11.0017270969301,11.3488156761107
"1628525_at",7.38182574496565,7.63732935989532,6.92317243727033,7.3082000246175,6.79735197220146,6.34796154975014,6.68289421757525,6.84485224552671,6.87495127308474,7.81684483755046,7.99367144380998,7.9430672079557,7.84068271821092,7.1526709428863,7.80458042018037,6.57513263821528,6.48545024696047,7.38070903609044,6.47556427058746
"1636811_at",9.07731443860976,8.26586615780899,8.9143914481301,8.40358649304753,8.17672949508792,8.87672346944541,8.44942053578815,7.15059297180938,7.98042577727432,9.47177267579101,9.36105348331425,9.14821929311385,9.25797809613812,10.0413899363446,9.15982398825451,7.92292181210069,8.07566797209159,7.68968910499092,7.88195728897534
"1630804_at",8.08986387606393,6.6993032157094,10.2187211992685,7.50978932681345,8.17467897577824,9.36557433193093,7.94966278536711,5.9349728559481,6.21567262122308,8.50017405124296,8.55306338461515,8.55721136944743,9.31431517338779,10.3818588681164,8.93257015387979,8.67980484199886,7.44863425025721,9.79489972497863,7.63429716535084
"1641443_at",8.13558288542909,6.15549848431309,9.7375301968262,7.34942994008902,10.0200434314384,10.0455831613801,11.6593100501488,8.19016706888101,10.3875956719097,7.70915862193804,7.94911600752741,7.67707274506886,8.02057395436844,8.19894350489414,7.82933097474961,7.35068405909864,6.08301522417203,5.56519627881318,6.40310682786057
"1639500_at",10.5678827075846,10.0093714471548,10.0328800444064,10.04778573351,9.14695924222924,9.57571731140798,9.3744106953903,8.55198196939441,9.45365245067346,10.4945214731105,10.4965074354985,10.3746659385607,10.0551482408298,9.68554006887819,10.2214083996837,8.62459442108703,8.92602955871597,7.97722698593143,8.61163298930445
"1624491_a_at",10.7180754741141,10.2444371010322,9.91164786291083,10.6380738139114,9.41451763521664,9.02558924294578,9.70240677325277,8.83729521263755,9.63304935709301,9.82152778204167,9.77323929548729,9.88628669543185,9.40688855954457,8.34715303286621,9.480416919202,8.38164872781842,8.2768524661035,8.00251255852011,8.35999616339907
"1622926_at",7.53792005016966,7.35229415417544,7.3259366940211,7.50847909370576,7.52076335389356,6.64051796874124,7.79457941794109,6.12867405137983,7.0699244677427,6.99443000601961,7.3333920118644,7.61569129502513,7.19850974760406,6.19740767603184,6.85335435375021,5.93188720648929,6.30975945852154,5.74830148273125,7.34682768820281
"1627925_at",9.48000544544491,9.25943180962896,10.212189891485,9.23534564752822,11.1288485537459,10.4051227426067,10.8326826614239,10.5615425756404,10.5383033014141,9.24390912050159,9.2259344530189,9.33874618692142,9.37453399909458,9.08851813311753,9.28837449149215,10.8551477697457,10.7014220893064,10.7478725056131,10.8248607070862
"1629802_at",6.56224021573105,7.86581841022828,4.42514484896781,7.2892316272088,4.04336276181395,4.23209770768079,5.54692352325788,5.36280642637306,5.66164459026447,5.68203724189517,5.885792343714,6.31014666316171,5.9568811386835,5.39051892049171,5.94148905333524,4.72875236849303,4.43988675239244,5.69719815486831,5.32742130103667
"1632087_at",5.46681760283908,5.10322680055719,7.17650396403155,5.917128617733,6.77870239135229,5.98011967733567,6.36445052848159,6.02262502533219,6.02452248407771,6.36943858638435,6.2844962173079,5.91778747827157,6.92714008651174,8.26705865967866,6.66151115773988,7.29404434311861,7.68447434593303,8.39258312376369,8.2387046802336
"1628133_at",5.27552498668278,5.76346169619734,5.2845457682595,4.55684010031031,6.02934940749991,5.37078801533578,5.36242378614341,5.94039220693925,6.11312906639424,4.33697438106404,4.71780150715295,4.8953740172369,4.54475459388165,4.39581759187827,4.63421300321772,6.02485149773821,5.6038195668228,5.47612435200026,5.85359227072883
"1628079_at",6.93383777283769,6.89996505392748,5.52978143243456,6.32187417943677,7.58355232535262,6.70164254886605,6.97128539781239,7.59260184239199,7.04005009610374,4.616720244435,4.51778606382808,4.60150995845672,4.33584779248563,4.05182911234307,4.41619865045702,7.3254387855734,6.1121290794343,6.18637766134262,5.91135953838905
"1623176_at",10.5823325893103,11.162373602533,10.8392260571129,11.2413586019046,9.86749021851792,8.9317603470582,10.0038105930271,9.59050451398513,9.96959457758682,10.1560063809133,10.129414251999,10.3261699174462,10.5110106613421,9.96683738154547,10.18294234494,9.15081191836714,8.82620034847994,8.8774267494811,8.93237500560114
"1631065_at",10.0702380907707,10.6663187000565,7.58472560536613,10.4077195246871,8.31609710842747,8.34401929485606,9.75535445447036,10.3063344002479,10.9577756306327,8.08840001559759,8.10499536266172,8.63731794786508,7.46520337855049,5.24460680222374,7.31902633911991,6.4666294017358,5.83292881381871,5.95993312388947,5.94191526048032
"1632650_at",5.55014260103266,5.38617040254167,5.27145906792573,5.04096804120771,3.93645028208886,3.54691925914611,3.90983589690611,3.53254017092673,3.81408049197999,5.24000098703666,6.15531069747015,5.92832413072779,5.6970934602568,6.04742592281718,5.14722947678787,3.8049224272029,3.7452825595806,3.67480087908269,4.9047923222922
"1641042_at",5.52759179051673,4.66780161034332,6.91291741693753,5.95958062697281,7.83177532234907,8.20702031899984,5.63958133130274,6.91022202042291,7.0615425741049,6.21836386987788,6.36078918411795,5.9618595007696,5.82573758794888,9.16467383879029,5.6124731088185,6.99428361526314,7.17099917071641,7.74985798045604,7.52725275815799
"1631756_at",5.74949402628466,4.39570260217848,4.91344858560769,4.47163825278775,5.56056882758197,4.91003662187484,5.91462813400872,5.72461236904562,5.50085204269869,3.62737507411829,3.9217939140315,3.94670375519858,3.26756304294216,2.93600501540346,3.54539369121091,3.2316959199032,2.99033170930434,3.60840682633289,3.61521358082271
"1623055_at",5.85533977030421,6.27465302817156,4.50572501679515,5.23386925881217,6.38611785699094,6.15108391006688,6.17690988359283,7.08539216616682,5.63811336629672,5.58977570861467,6.12669764070456,5.82628751416217,5.29245252085536,4.91444525027173,5.55989072861344,7.09359763891739,6.94810052798615,7.01099991564873,6.7921961437193
"1632019_s_at",7.81812183395894,6.55744290246037,8.86677335924363,7.06368440633377,7.37561725298046,7.91530698959425,7.57434875483133,6.8467741919143,5.51987058889307,8.34522972265989,8.2100408950585,8.31730537878164,8.71821627108421,9.56999566795882,8.51503971620532,8.19206594549738,8.45629053846359,8.57664869712374,8.27540031601573
"1626492_s_at",10.8033080537132,9.71274031228947,11.691574094052,9.92014973526115,12.2127712390139,11.8912803141405,12.0864912338902,10.3444870617659,10.4168122437986,10.7853263609965,10.8487987901395,10.7966843262992,10.1560205619653,9.94430807881117,10.2117150630283,11.369077668215,11.3026137616389,10.9007876487728,10.7609652045333
"1633660_at",9.71511696279637,9.65047977618462,8.81522450108405,9.80146211414147,7.58832607485537,7.29358547846941,8.9216824728016,7.84068820981769,9.02297046037993,8.65136519250603,8.89561415034645,8.82599958182539,8.47278792557742,7.09310043763362,8.54210538611052,6.76070816706106,6.7121730042027,6.400558573515,7.41603827934783
"1629520_at",4.66886909489217,4.88715127542659,6.34191804992741,6.65831551955307,3.88244282593502,4.96075674500142,4.0321342635952,4.81155922158029,3.70925462211249,6.16654221015141,6.01996189086431,4.43933725984271,6.95691224677655,8.14191543577488,6.88647555887615,3.73920819417336,7.3350646098744,5.08086841703934,3.87584668794938
"1623817_at",4.95162528603569,4.43005820752813,5.85331234570463,6.29969145057759,4.77328907331164,5.26201329062626,4.84531975177175,4.79521257988025,4.10270316790579,5.80932479444517,5.51962270720681,5.86282674895906,6.60057128784307,7.31802735010454,6.14341707704466,6.27083436472338,6.29202497288139,6.19304680210648,6.0325588036043
"1628364_at",4.10834664078911,3.81648880150451,5.394776618243,5.0923937378843,3.84798945129466,5.47154321809926,4.6772186553174,4.20237605161972,5.00986132053126,5.11790653484403,5.04138013456161,3.82553247536119,6.1604462999348,7.44746023450267,6.17376911267008,3.66049005592852,4.03308320530999,4.72924865120081,4.00520695859205
"1636007_at",4.97917968417481,4.59706499528203,6.52943170398609,5.86507109823587,5.99629105433393,5.69211440269567,3.79619398332165,4.52537313789308,4.61299294325622,5.91206216903561,5.88359310572038,6.25033381505405,5.84602593988918,5.6681421841821,5.60967370889396,6.0770367227406,6.73599137330422,6.01121695896854,5.60916834801404
"1637714_a_at",5.35098880926065,5.77644140996464,5.85382848789791,5.94561277033619,6.59226397017687,6.24973492550414,5.19419567499053,5.22683549731548,5.53997761284455,5.07518182862341,4.97777641808946,5.00679232896722,5.97133443023855,6.84931934403685,5.75440126730828,6.10775562369166,6.75526192433874,7.05817231381189,7.75126277842496
"1626989_at",7.6304495669613,6.22876319457619,9.01595290971212,9.09541083555072,7.92094024610143,10.3232119200804,7.0402236235704,6.47495444156682,7.10549580728708,9.82939371542911,9.99806843142341,9.38016251544414,8.7561386804805,12.082957427428,8.43824121845596,7.60828823215434,8.22222789741694,8.98526753830173,8.23910576411319
"1631302_at",8.65492324617228,6.34202140042659,11.6279087651877,8.42540406486583,9.68659958750646,11.3581238607551,7.10333712156139,8.50062138999823,7.30889767898175,10.4941800702484,10.5259768009901,9.59713874277787,9.77110409306851,12.9258177727141,9.56482848146654,10.8019495607502,11.0717192137744,10.9614032426894,10.2041426802614
"1635483_at",8.88842432843586,6.81383527929517,10.4710007591648,8.83040788688061,10.3195303090289,11.4692694137729,7.07794008719282,8.88793424882333,7.49837680301366,10.4193055433658,10.5332849876256,10.0054038089397,10.5064559679166,12.9562050560108,10.2987073418383,11.3297295353555,11.5157791412837,11.9115731098731,11.6868766046868
"1628174_at",6.74220873826922,6.612901032056,10.0317370005044,7.73223767562688,12.1631607384205,11.6314699048119,11.6547484900922,11.1758723232131,10.5828140071098,6.82561753194585,7.04867073760249,7.00337129114125,7.42929201431525,7.83561784107706,7.10022984608191,12.0467110828467,11.9737572754354,12.0538913387712,11.7065616198436
"1625611_at",8.55526836457772,7.44980436683173,11.5530766991792,8.67342577090902,13.1114274428324,13.1052370746706,12.9301454333115,12.1376603111564,11.654258697198,8.75503501102652,8.87264439281031,8.67765340678983,9.04287966512447,10.0204802629393,8.83554412207817,13.1686979547189,13.2164274640767,13.3086709705964,13.2940458011531
"1630412_at",6.63009144616888,6.63205583736218,9.52229687118397,6.83962396981911,11.4060834700439,11.3001758945433,10.8493600171856,10.3429653376701,9.66311591195005,7.66546100521362,7.61004038569479,7.57147110832351,7.05101731697733,8.01554033987082,6.66442219904671,12.658784015143,12.6709164474312,12.4839165241573,12.6460348458222
"1639502_at",7.28070818679265,4.82951020777428,9.72682829148933,6.34041177852245,13.1536796687142,12.9434489078132,12.6834110257997,11.1256261768788,10.7201629146855,7.15427147716674,7.44786386147247,7.3226003516425,6.88445293674526,8.79924888764523,6.90467938102318,13.2436106576415,13.2103754254488,13.1640840139624,13.3721429465757
"1629009_at",8.54575747967355,5.00649543422148,9.8985665021355,7.11663016523895,9.75214060980516,9.68035935661436,9.00360198747971,4.13947339087468,4.47637081904356,9.23681430448154,9.29506309938942,9.11358161162154,9.54687715223235,9.87618224641452,9.20533775459698,10.9624068955841,10.7784353929817,12.0238257875467,12.4481986164537
"1637659_a_at",3.77990051889355,3.46925747908252,3.53622364924838,3.68211485903214,5.64564983463027,4.10710844338095,4.89843717490172,4.54200304795418,4.89226800658276,3.66282778694504,3.83945471791055,3.60766519929214,3.26750505063019,3.47728897304437,3.59619414572135,4.84717343433296,5.03994853214825,7.1065048678253,7.88024136840373
"1629172_s_at",5.47398321239041,6.11097454816919,5.9991854689272,5.74447110332424,6.96257422254182,6.64389820608571,5.43264988379036,6.47369148291872,5.79201331824029,5.16940633296396,5.18630420441176,5.27647192196134,5.68063554677353,5.67150694737581,5.26372960507495,7.72480417305215,7.12914222687168,8.24899904721325,9.46169769634901
"1631274_at",4.2415101453792,4.34200325019035,3.37872115590653,3.6325303965568,5.06302236406612,5.81891811706961,5.32367192146818,7.40334470054641,6.81538464755359,3.29065845573145,3.36431327100092,3.30948978144876,3.62292589118736,5.29069698277016,4.12357833948067,4.86358617517693,3.93807990339762,6.09703031755562,4.91950692366005
"1630844_at",3.05381718163197,3.79525487418431,3.18062732576296,3.24914712082731,3.21084412597413,3.24016733679243,3.13095262465937,5.44707785680658,4.44238262991317,3.25042274305816,2.98755063322709,2.86190713589943,4.25369038726764,4.93855146157082,4.141156239737,2.76029622346661,2.91089590102406,4.74736103004186,3.45657540232207
"1624623_at",10.3195399912549,8.59786125895748,10.3029737231417,10.7770821700476,8.81370689480806,11.5864472223093,9.4795281522561,9.0091166484243,7.39504380317632,10.7705035483941,10.7422131906292,11.0689843314207,11.2869456874704,11.389210352184,11.1383476905473,8.94334325089869,9.23619538133691,10.4377284204952,9.59952936616939
"1625183_at",10.9223432920723,10.5249322817404,8.69048918769376,10.5037181812348,11.9529081940376,11.7616707880307,11.6552804879687,11.8335319439186,11.5905213537966,10.8861204868774,10.9045599627672,10.8180154373592,10.8902286534752,10.4206313543981,11.0262196048153,11.8896736138491,11.9079947802421,11.2037699643253,11.7459182319616
"1624908_at",6.30745899015094,6.33762581539336,5.56950036901455,6.38366491803079,5.41418556214975,5.79009182422297,4.67795034382933,6.13971549805748,5.67060675305699,4.94792219130773,4.59505249480414,4.94426644215022,5.4377831337586,4.54680027749606,5.26297670963893,5.76889629464275,6.04330548888261,4.41952940115859,5.42774017896792
"1635161_at",9.43389443898591,6.73881746113096,12.6558313432939,9.62932228440813,6.75899853346581,10.7428334343004,7.31918834268337,5.39134484308215,5.38147176348314,10.8505128571552,10.8455861718294,10.0618371835318,10.5219484867404,13.0199553142663,10.3245681076157,8.3478877046519,7.74439202031261,10.3935018324697,8.62109196190438
"1630496_a_at",8.74562343027784,8.80023941871406,7.45186610460003,8.89763194834911,7.06441808011174,6.83334504675844,8.2694954018165,6.79863316314941,8.12546470362349,7.74945150458001,7.57030414079551,7.94047915557775,7.2977227886099,6.23037432682331,7.53907139397357,6.49561836544067,6.83446814070918,6.03173523885479,6.89031885488527
"1626910_at",12.1767150324993,11.1729521716444,12.7512701718644,12.0430511289757,9.7893006132818,12.3975855869638,10.7842229288887,10.4605724056882,10.4188009720635,12.2272603975336,12.1012296090153,12.1333857949447,12.2416265083361,12.3932366089478,12.2771470918132,9.78736423126872,10.6720021151826,11.0128833279741,9.83445012825016
"1635306_at",7.72825300908625,9.6740275271337,7.13158503299812,9.13506221076312,5.47517888478891,6.44048942984867,6.39967184045546,5.68780037029558,6.59714399657791,5.08003742823435,5.48486532807337,5.14642050294476,5.78414281164385,5.88016197413685,5.03910836413637,5.94254651027998,7.41014538329193,5.88688289759967,6.1292804742505
"1632160_s_at",7.65106053658076,4.77394252030946,9.42473314990632,7.06835262390186,8.47728194498485,8.96278915794889,7.2048335593204,6.13483243615755,5.36527869884946,8.27584685577055,8.35514814720665,8.27201284068769,8.68912342055607,10.1890508544298,8.41190293635446,9.18025416275163,8.73943482726142,8.84180086438464,8.43313172048306
"1633290_a_at",9.23375747500883,11.3027694962263,9.9252092659174,11.0034931061072,7.71847356551574,8.42794414364692,6.86805428025266,9.58396595092816,9.71692077191462,8.8368601994842,8.73516026638367,9.01702394054287,9.41083331752408,10.0414231539098,9.41126807481646,7.14237912374316,7.47073361003639,7.04525705386603,7.67309693038027
"1630047_at",4.92220675363414,6.14025890698515,4.53576763621714,6.35862876040292,4.67032027872173,6.12309975404804,5.28725352221157,8.27924725159048,6.90508145596029,4.83974443184643,4.60805730265378,4.79628179418551,4.56281914133176,5.4189522806865,4.51585494560615,3.80603947971455,3.80715972483831,4.22571525071108,3.87977918153405
"1629921_a_at",9.4835885332358,10.2781098715261,7.43652736178258,9.60183549779895,7.62113922671597,7.77599088622444,8.54353890337752,8.89791878848713,8.90050932377565,9.27048378011034,9.35631897337989,9.52196286256507,9.39738496919956,9.0252804851688,9.33067132325528,8.23546283899071,8.15299412160927,7.71501796366639,8.15180595482112
"1638688_at",6.37010120763881,5.43789796172657,5.02193412593413,5.80624277002982,3.39129905270236,5.56072448830689,5.10752330277374,4.91772976539733,4.79299960959839,6.52356498886671,6.63251473583929,6.82064602185304,6.76692984843794,5.81198599528628,6.69271252510799,4.42650276030958,4.22592266924529,4.54593559006258,4.0827108704763
"1640030_at",5.46568925401968,5.49046169470228,3.67284433236934,6.78384951709347,6.2900723137306,7.67012701816626,5.37998860075972,6.7523097597264,6.18386550781183,5.93987238778851,6.0403764910219,5.91515350513538,6.4908219852899,7.61238192966134,6.12755014428795,6.45417942740174,6.9048103421847,6.90681334584984,6.05143183671778
"1639619_a_at",9.83395843866231,8.981889912299,11.4945618347715,9.41038132869434,7.92569070486807,10.955689715472,8.4474946357062,7.78360442069487,8.33303448278042,10.3136119914172,10.2557315918816,10.2558236975909,10.6021982384022,10.356730262752,10.5096909891543,9.98483129311281,9.26851615668438,10.6018664018062,6.46947620248059
"1638821_a_at",9.4750261855097,9.37439302536206,6.67176769205515,9.14215789474258,11.0049903243612,10.3166014466128,10.3449701314376,10.8221105699032,10.5779715872961,9.9504109669131,10.048726157091,9.93309901732654,9.82083452450731,9.56959262549785,9.72603452263817,11.2373227163865,10.9964333181505,11.0040798285848,11.1204617834304
"1634890_at",8.816411742816,9.2305247193903,11.1555735749964,9.80179564805225,7.984242439753,9.61528783597046,8.84681849814459,8.7463037548706,8.51918063658452,9.22824029650216,9.15918626478313,9.11464305698992,10.1344821151729,10.7906339109163,9.71100543953405,8.51378303982936,8.7349926624611,9.83298926697203,8.39025904856676
"1631502_at",10.4956098110568,10.2812360095551,8.21828955840303,10.1893706505087,8.95552986425968,8.89523126266117,9.93035627009997,9.440577463922,10.2670115854835,10.0274297847591,10.0172886422008,10.2156214805224,9.22288425450454,8.16964718251897,9.51361737179236,7.55101333885838,7.25180018233225,5.85466075881997,7.17988130059673
"1634205_at",4.19977199602985,4.0070886572919,4.68753891961324,4.56720708293201,3.40435562744533,6.00083844716417,3.74427774965829,4.53583943526507,4.13603293969773,5.33302258733741,5.20587650221581,4.73766181208101,6.90037819557181,8.54116217576894,7.14628656834288,3.78946082355002,4.0530821253233,5.39391907708672,3.46151237084051
"1626249_s_at",11.1734630969109,11.2618124493985,8.95797098296077,11.2625850107844,9.74541514214894,9.73884339688102,10.4384345024546,10.1952931363269,10.7573771360652,10.9937915419037,10.853239576013,11.1151772336381,10.5918353722484,9.89842962937164,10.7862900692297,9.38049295613729,9.71420153005838,8.53745415354264,9.49699000846393
"1629542_at",7.0147967193522,6.33689451175717,7.98177978609003,6.4495229393261,8.41271569172759,7.93079855586224,6.60875863208649,8.82566401299465,8.45728616981701,7.59402393305382,7.46434170345147,7.53624171683266,7.63283170497295,8.4534275881139,7.65705822321655,9.28711297265095,9.88476558367925,8.6539117699275,9.28181208619232
"1630004_at",6.07879000975698,7.0445143268453,5.75305394691785,7.61738391303756,7.87769386135045,8.37440939755913,6.71152484705732,10.8501467347609,10.175806535675,7.36655830112849,6.89470330894591,7.27721274156315,7.58489924823158,9.00262852271258,7.13090630301409,8.05358556386392,8.35964956677197,8.20909943898022,8.19399521855544
"1623603_at",5.55596823812606,5.50943097886744,4.96380702357723,5.03323884155257,4.52282899486638,4.80208056666316,5.73455433536317,5.3963143023447,6.10764922977392,3.40437785727506,3.35185526019498,3.02531828792746,3.09047986830896,3.07650283582633,2.77549895075172,3.70347744551702,3.58399335974734,3.29130731549214,3.72581664974187
